utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
6152,6152,MOT,Liz,9,here you are .,here you are .,3,3,3,4,3,3,3,Liz/020202.cha,3160,26.067,yeah we'll hafta fix it .,yeah . yeah we'll hafta fix it .,I bet you can still manage it . yeah . yeah we'll hafta fix it .
6153,6153,MOT,Liz,9,put that in there .,put that in there .,4,4,4,5,4,4,4,Liz/020202.cha,3163,26.067,here you are .,yeah we'll hafta fix it . here you are .,yeah . yeah we'll hafta fix it . here you are .
6154,6154,MOT,Liz,9,oh dear .,oh dear .,2,2,2,2,2,2,2,Liz/020202.cha,3169,26.067,put that in there .,here you are . put that in there .,yeah we'll hafta fix it . here you are . put that in there .
6155,6155,MOT,Liz,9,mhm .,mhm .,1,1,1,1,1,1,1,Liz/020202.cha,3175,26.067,oh dear .,put that in there . oh dear .,here you are . put that in there . oh dear .
6156,6156,MOT,Liz,9,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020202.cha,3181,26.067,mhm .,oh dear . mhm .,put that in there . oh dear . mhm .
6157,6157,MOT,Liz,9,some more wheels in there yeah .,some more wheels in there yeah .,6,6,6,9,6,6,6,Liz/020202.cha,3187,26.067,yeah .,mhm . yeah .,oh dear . mhm . yeah .
6158,6158,MOT,Liz,9,it goes in there .,it goes in there .,4,4,4,5,4,4,4,Liz/020202.cha,3190,26.067,some more wheels in there yeah .,yeah . some more wheels in there yeah .,mhm . yeah . some more wheels in there yeah .
6159,6159,MOT,Liz,9,yeah she is naughty .,yeah she is naughty .,4,4,5,5,5,5,4,Liz/020202.cha,3196,26.067,it goes in there .,some more wheels in there yeah . it goes in there .,yeah . some more wheels in there yeah . it goes in there .
6160,6160,MOT,Liz,9,very naughty .,very naughty .,2,2,4,4,4,4,2,Liz/020202.cha,3202,26.067,yeah she is naughty .,it goes in there . yeah she is naughty .,some more wheels in there yeah . it goes in there . yeah she is naughty .
6161,6161,MOT,Liz,9,"she's gonna [: going to] hafta learn her manners , isn't she ?",she's gonna hafta learn her manners isn't she ?,8,12,11,11,11,11,8,Liz/020202.cha,3205,26.067,very naughty .,yeah she is naughty . very naughty .,it goes in there . yeah she is naughty . very naughty .
6162,6162,MOT,Liz,9,mhm .,mhm .,1,1,1,1,1,1,1,Liz/020202.cha,3211,26.067,she's gonna hafta learn her manners isn't she ?,very naughty . she's gonna hafta learn her manners isn't she ?,yeah she is naughty . very naughty . she's gonna hafta learn her manners isn't she ?
6163,6163,MOT,Liz,9,oh dear .,oh dear .,2,2,2,2,2,2,2,Liz/020202.cha,3220,26.067,mhm .,she's gonna hafta learn her manners isn't she ? mhm .,very naughty . she's gonna hafta learn her manners isn't she ? mhm .
6164,6164,MOT,Liz,9,it all came apart then .,it all came apart then .,5,6,6,7,6,6,5,Liz/020202.cha,3223,26.067,oh dear .,mhm . oh dear .,she's gonna hafta learn her manners isn't she ? mhm . oh dear .
6165,6165,MOT,Liz,9,go on .,go on .,2,2,2,2,2,2,2,Liz/020202.cha,3229,26.067,it all came apart then .,oh dear . it all came apart then .,mhm . oh dear . it all came apart then .
6166,6166,MOT,Liz,9,put your other wheels in .,put your other wheels in .,5,5,6,6,6,6,5,Liz/020202.cha,3232,26.067,go on .,it all came apart then . go on .,oh dear . it all came apart then . go on .
6167,6167,MOT,Liz,9,put your wheels in .,put your wheels in .,4,4,4,4,4,4,4,Liz/020202.cha,3235,26.067,put your other wheels in .,go on . put your other wheels in .,it all came apart then . go on . put your other wheels in .
6168,6168,MOT,Liz,9,that's it .,that's it .,2,3,2,2,2,2,2,Liz/020202.cha,3238,26.067,put your wheels in .,put your other wheels in . put your wheels in .,go on . put your other wheels in . put your wheels in .
6169,6169,MOT,Liz,9,that's smashing that .,that's smashing that .,3,4,4,4,4,4,3,Liz/020202.cha,3241,26.067,that's it .,put your wheels in . that's it .,put your other wheels in . put your wheels in . that's it .
6170,6170,MOT,Liz,9,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020202.cha,3247,26.067,that's smashing that .,that's it . that's smashing that .,put your wheels in . that's it . that's smashing that .
6171,6171,MOT,Liz,9,and who's that ?,and who's that ?,3,4,3,3,3,3,3,Liz/020202.cha,3251,26.067,yeah .,that's smashing that . yeah .,that's it . that's smashing that . yeah .
6172,6172,MOT,Liz,9,the driver yeah .,the driver yeah .,3,3,4,4,4,4,3,Liz/020202.cha,3257,26.067,and who's that ?,yeah . and who's that ?,that's smashing that . yeah . and who's that ?
6173,6173,MOT,Liz,9,"he's waving , isn't he ?",he's waving isn't he ?,4,7,5,5,5,5,4,Liz/020202.cha,3260,26.067,the driver yeah .,and who's that ? the driver yeah .,yeah . and who's that ? the driver yeah .
6174,6174,MOT,Liz,9,hello driver .,hello driver .,2,2,4,4,4,4,2,Liz/020202.cha,3263,26.067,he's waving isn't he ?,the driver yeah . he's waving isn't he ?,and who's that ? the driver yeah . he's waving isn't he ?
6175,6175,MOT,Liz,9,love <I don't> [/] I don't know where any more jigsaws are .,love I don't I don't know where any more jigsaws are .,11,10,12,15,12,12,11,Liz/020202.cha,3269,26.067,hello driver .,he's waving isn't he ? hello driver .,the driver yeah . he's waving isn't he ? hello driver .
6176,6176,MOT,Liz,9,<I think> [//] did she actually destroy the clown ?,I think did she actually destroy the clown ?,8,7,11,11,12,11,8,Liz/020202.cha,3272,26.067,love I don't I don't know where any more jigsaws are .,hello driver . love I don't I don't know where any more jigsaws are .,he's waving isn't he ? hello driver . love I don't I don't know where any more jigsaws are .
6177,6177,MOT,Liz,9,did she ?,did she ?,2,3,2,2,2,2,2,Liz/020202.cha,3278,26.067,I think did she actually destroy the clown ?,love I don't I don't know where any more jigsaws are . I think did she actually destroy the clown ?,hello driver . love I don't I don't know where any more jigsaws are . I think did she actually destroy the clown ?
6178,6178,MOT,Liz,9,I know she destroyed the dog .,I know she destroyed the dog .,6,7,7,7,8,7,6,Liz/020202.cha,3281,26.067,did she ?,I think did she actually destroy the clown ? did she ?,love I don't I don't know where any more jigsaws are . I think did she actually destroy the clown ? did she ?
6179,6179,MOT,Liz,9,"that's the train , isn't it ?",that's the train isn't it ?,5,8,5,5,5,5,5,Liz/020202.cha,3290,26.067,I know she destroyed the dog .,did she ? I know she destroyed the dog .,I think did she actually destroy the clown ? did she ? I know she destroyed the dog .
6180,6180,MOT,Liz,9,do you want it winding up ?,do you want it winding up ?,6,7,7,7,7,7,6,Liz/020202.cha,3293,26.067,that's the train isn't it ?,I know she destroyed the dog . that's the train isn't it ?,did she ? I know she destroyed the dog . that's the train isn't it ?
6181,6181,MOT,Liz,9,you'll hafta look down for the pictures .,you'll hafta look down for the pictures .,7,8,10,10,10,10,7,Liz/020202.cha,3299,26.067,do you want it winding up ?,that's the train isn't it ? do you want it winding up ?,I know she destroyed the dog . that's the train isn't it ? do you want it winding up ?
6182,6182,MOT,Liz,9,what can you see ?,what can you see ?,4,4,4,4,4,4,4,Liz/020202.cha,3302,26.067,you'll hafta look down for the pictures .,do you want it winding up ? you'll hafta look down for the pictures .,that's the train isn't it ? do you want it winding up ? you'll hafta look down for the pictures .
6183,6183,MOT,Liz,9,a clown ?,a clown ?,2,2,2,2,2,2,2,Liz/020202.cha,3308,26.067,what can you see ?,you'll hafta look down for the pictures . what can you see ?,do you want it winding up ? you'll hafta look down for the pictures . what can you see ?
6184,6184,MOT,Liz,9,no .,no .,1,1,1,1,1,1,1,Liz/020202.cha,3314,26.067,a clown ?,what can you see ? a clown ?,you'll hafta look down for the pictures . what can you see ? a clown ?
6185,6185,MOT,Liz,9,no .,no .,1,1,1,1,1,1,1,Liz/020202.cha,3320,26.067,no .,a clown ? no .,what can you see ? a clown ? no .
6186,6186,MOT,Liz,9,yes .,yes .,1,1,1,1,1,1,1,Liz/020202.cha,3377,26.067,no .,no . no .,a clown ? no . no .
6187,6187,MOT,Liz,9,a sandwich ?,a sandwich ?,2,2,3,3,3,3,2,Liz/020202.cha,3383,26.067,yes .,no . yes .,no . no . yes .
6188,6188,MOT,Liz,9,okay .,okay .,1,1,2,2,3,2,1,Liz/020202.cha,3386,26.067,a sandwich ?,yes . a sandwich ?,no . yes . a sandwich ?
6189,6189,MOT,Liz,9,well if you could just wait a few minutes .,well if you could just wait a few minutes .,9,9,11,11,11,11,9,Liz/020202.cha,3389,26.067,okay .,a sandwich ? okay .,yes . a sandwich ? okay .
6190,6190,MOT,Liz,9,what're you doing Liz ?,what're you doing Liz ?,4,5,4,5,4,4,4,Liz/020202.cha,3395,26.067,well if you could just wait a few minutes .,okay . well if you could just wait a few minutes .,a sandwich ? okay . well if you could just wait a few minutes .
6191,6191,MOT,Liz,9,pardon ?,pardon ?,1,1,2,2,2,2,1,Liz/020202.cha,3401,26.067,what're you doing Liz ?,well if you could just wait a few minutes . what're you doing Liz ?,okay . well if you could just wait a few minutes . what're you doing Liz ?
6192,6192,MOT,Liz,9,it's all_gone .,it's all_gone .,3,3,3,4,3,3,3,Liz/020202.cha,3413,26.067,pardon ?,what're you doing Liz ? pardon ?,well if you could just wait a few minutes . what're you doing Liz ? pardon ?
6193,6193,MOT,Liz,9,come here .,come here .,2,2,2,4,2,2,2,Liz/020202.cha,3416,26.067,it's all_gone .,pardon ? it's all_gone .,what're you doing Liz ? pardon ? it's all_gone .
6194,6194,MOT,Liz,9,come here .,come here .,2,2,2,4,2,2,2,Liz/020202.cha,3419,26.067,come here .,it's all_gone . come here .,pardon ? it's all_gone . come here .
6195,6195,MOT,Liz,9,what's [/] what's the matter ?,what's what's the matter ?,4,4,5,5,5,5,4,Liz/020202.cha,3422,26.067,come here .,come here . come here .,it's all_gone . come here . come here .
6196,6196,MOT,Liz,9,yes Anna's has probably all_gone yeah .,yes Anna's has probably all_gone yeah .,7,7,10,11,10,10,7,Liz/020202.cha,3428,26.067,what's what's the matter ?,come here . what's what's the matter ?,come here . come here . what's what's the matter ?
6197,6197,MOT,Liz,9,what would you like to do ?,what would you like to do ?,6,6,6,7,6,6,6,Liz/020202.cha,3431,26.067,yes Anna's has probably all_gone yeah .,what's what's the matter ? yes Anna's has probably all_gone yeah .,come here . what's what's the matter ? yes Anna's has probably all_gone yeah .
6198,6198,MOT,Liz,9,I can see that you're a little bit bored .,I can see that you're a little bit bored .,9,10,10,12,10,11,9,Liz/020202.cha,3434,26.067,what would you like to do ?,yes Anna's has probably all_gone yeah . what would you like to do ?,what's what's the matter ? yes Anna's has probably all_gone yeah . what would you like to do ?
6199,6199,MOT,Liz,9,what would you like to do ?,what would you like to do ?,6,6,6,7,6,6,6,Liz/020202.cha,3437,26.067,I can see that you're a little bit bored .,what would you like to do ? I can see that you're a little bit bored .,yes Anna's has probably all_gone yeah . what would you like to do ? I can see that you're a little bit bored .
6200,6200,MOT,Liz,9,do you wanna do some tossing ?,do you wanna do some tossing ?,6,6,8,9,8,8,6,Liz/020202.cha,3440,26.067,what would you like to do ?,I can see that you're a little bit bored . what would you like to do ?,what would you like to do ? I can see that you're a little bit bored . what would you like to do ?
6201,6201,MOT,Liz,9,yeah on the floor ?,yeah on the floor ?,4,4,4,4,4,4,4,Liz/020202.cha,3446,26.067,do you wanna do some tossing ?,what would you like to do ? do you wanna do some tossing ?,I can see that you're a little bit bored . what would you like to do ? do you wanna do some tossing ?
6202,6202,MOT,Liz,9,come on .,come on .,2,2,2,3,2,2,2,Liz/020202.cha,3449,26.067,yeah on the floor ?,do you wanna do some tossing ? yeah on the floor ?,what would you like to do ? do you wanna do some tossing ? yeah on the floor ?
6203,6203,MOT,Liz,9,come on .,come on .,2,2,2,3,2,2,2,Liz/020202.cha,3452,26.067,come on .,yeah on the floor ? come on .,do you wanna do some tossing ? yeah on the floor ? come on .
6204,6204,MOT,Liz,9,do you wanna wee ?,do you wanna wee ?,4,4,5,5,5,5,4,Liz/020202.cha,3455,26.067,come on .,come on . come on .,yeah on the floor ? come on . come on .
6205,6205,MOT,Liz,9,no .,no .,1,1,1,1,1,1,1,Liz/020202.cha,3461,26.067,do you wanna wee ?,come on . do you wanna wee ?,come on . come on . do you wanna wee ?
6206,6206,MOT,Liz,9,right stand there .,right stand there .,3,3,3,4,3,3,3,Liz/020202.cha,3464,26.067,no .,do you wanna wee ? no .,come on . do you wanna wee ? no .
6207,6207,MOT,Liz,9,head down .,head down .,2,2,2,2,2,2,2,Liz/020202.cha,3467,26.067,right stand there .,no . right stand there .,do you wanna wee ? no . right stand there .
6208,6208,MOT,Liz,9,rolly overs [: over] [*] .,rolly overs .,2,2,4,4,4,4,2,Liz/020202.cha,3470,26.067,head down .,right stand there . head down .,no . right stand there . head down .
6209,6209,MOT,Liz,9,oh: .,oh .,1,1,1,1,1,1,1,Liz/020202.cha,3473,26.067,rolly overs .,head down . rolly overs .,right stand there . head down . rolly overs .
6210,6210,MOT,Liz,9,don't you wanna do that ?,don't you wanna do that ?,5,6,6,6,6,6,5,Liz/020202.cha,3479,26.067,oh .,rolly overs . oh .,head down . rolly overs . oh .
6211,6211,MOT,Liz,9,okay .,okay .,1,1,2,2,3,2,1,Liz/020202.cha,3482,26.067,don't you wanna do that ?,oh . don't you wanna do that ?,rolly overs . oh . don't you wanna do that ?
6212,6212,MOT,Liz,9,come on then .,come on then .,3,3,3,4,3,3,3,Liz/020202.cha,3488,26.067,okay .,don't you wanna do that ? okay .,oh . don't you wanna do that ? okay .
6213,6213,MOT,Liz,9,come here .,come here .,2,2,2,4,2,2,2,Liz/020202.cha,3491,26.067,come on then .,okay . come on then .,don't you wanna do that ? okay . come on then .
6214,6214,MOT,Liz,9,turn that way otherwise you'll hit the couch .,turn that way otherwise you'll hit the couch .,8,9,10,11,10,10,8,Liz/020202.cha,3494,26.067,come here .,come on then . come here .,okay . come on then . come here .
6215,6215,MOT,Liz,9,right head down .,right head down .,3,3,3,3,3,3,3,Liz/020202.cha,3497,26.067,turn that way otherwise you'll hit the couch .,come here . turn that way otherwise you'll hit the couch .,come on then . come here . turn that way otherwise you'll hit the couch .
6216,6216,MOT,Liz,9,bum up .,bum up .,2,2,2,2,2,2,2,Liz/020202.cha,3500,26.067,right head down .,turn that way otherwise you'll hit the couch . right head down .,come here . turn that way otherwise you'll hit the couch . right head down .
6217,6217,MOT,Liz,9,oh: .,oh .,1,1,1,1,1,1,1,Liz/020202.cha,3503,26.067,bum up .,right head down . bum up .,turn that way otherwise you'll hit the couch . right head down . bum up .
6218,6218,MOT,Liz,9,okay .,okay .,1,1,2,2,3,2,1,Liz/020202.cha,3509,26.067,oh .,bum up . oh .,right head down . bum up . oh .
6219,6219,MOT,Liz,9,turn round .,turn round .,2,2,2,2,2,2,2,Liz/020202.cha,3512,26.067,okay .,oh . okay .,bum up . oh . okay .
6220,6220,MOT,Liz,9,head down .,head down .,2,2,2,2,2,2,2,Liz/020202.cha,3515,26.067,turn round .,okay . turn round .,oh . okay . turn round .
6221,6221,MOT,Liz,9,bum up .,bum up .,2,2,2,2,2,2,2,Liz/020202.cha,3518,26.067,head down .,turn round . head down .,okay . turn round . head down .
6222,6222,MOT,Liz,9,oh: .,oh .,1,1,1,1,1,1,1,Liz/020202.cha,3521,26.067,bum up .,head down . bum up .,turn round . head down . bum up .
6223,6223,MOT,Liz,9,you like that ?,you like that ?,3,3,3,4,3,3,3,Liz/020202.cha,3524,26.067,oh .,bum up . oh .,head down . bum up . oh .
6224,6224,MOT,Liz,9,has it ?,has it ?,2,2,2,2,2,2,2,Liz/020202.cha,3530,26.067,you like that ?,oh . you like that ?,bum up . oh . you like that ?
6225,6225,MOT,Liz,9,has she finished her tea now ?,has she finished her tea now ?,6,7,8,8,8,8,6,Liz/020202.cha,3533,26.067,has it ?,you like that ? has it ?,oh . you like that ? has it ?
6226,6226,MOT,Liz,9,"yeah you finished your milk , didn't you ?",yeah you finished your milk didn't you ?,7,11,9,9,9,9,7,Liz/020202.cha,3548,26.067,has she finished her tea now ?,has it ? has she finished her tea now ?,you like that ? has it ? has she finished her tea now ?
6227,6227,MOT,Liz,9,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020202.cha,3554,26.067,yeah you finished your milk didn't you ?,has she finished her tea now ? yeah you finished your milk didn't you ?,has it ? has she finished her tea now ? yeah you finished your milk didn't you ?
